period;cc_id;item_id;amount_fact
2026-04;4;3;87800
2026-04;4;4;96100
2026-04;4;6;112900
2026-04;4;7;78600
2026-04;4;9;88400
2026-04;4;10;94100
2026-04;4;12;102700
2026-04;4;13;107200
2026-04;4;15;126500
2026-04;4;16;136200
2026-04;4;18;100100
2026-04;4;21;490700
2026-04;4;22;511000
2026-04;4;24;578600
2026-04;4;25;624000
2026-04;5;2;85400
2026-04;5;3;90900
2026-04;5;5;99500
2026-04;5;6;103900
2026-04;5;8;122800
2026-04;5;9;132400
2026-04;5;11;97500
2026-04;5;12;103000
2026-04;5;14;114000
2026-04;5;15;118800
2026-04;5;17;134700
2026-04;5;20;455400
2026-04;5;21;481100
2026-04;5;23;536900
2026-04;5;24;558700
2026-04;6;1;118400
2026-04;6;2;127900
2026-04;6;4;94300
2026-04;6;5;99800
2026-04;6;7;110600
2026-04;6;8;115500
2026-04;6;10;131000
2026-04;6;11;141600
2026-04;6;13;105700
2026-04;6;14;111700
2026-04;6;16;124800
2026-04;6;19;590600
2026-04;6;20;642200
2026-04;6;22;743000
2026-04;6;23;514200
2026-04;6;25;571300
2026-04;7;1;111100
2026-04;7;3;126400
2026-04;7;4;136700
2026-04;7;6;102200
2026-04;7;7;108100
2026-04;7;9;121000
2026-04;7;10;126100
2026-04;7;12;136600
2026-04;7;13;148600
2026-04;7;15;172100
2026-04;7;18;132600
2026-04;7;19;588800
2026-04;7;21;636100
2026-04;7;22;660400
2026-04;7;24;771800
2026-04;7;25;827700
2026-04;8;2;116100
2026-04;8;3;121100
2026-04;8;5;131400
2026-04;8;6;143000
2026-04;8;8;165900
2026-04;8;9;115000
2026-04;8;11;128100
2026-04;8;12;135500
2026-04;8;14;146600
2026-04;8;17;178100
2026-04;8;18;191100
2026-04;8;20;585100
2026-04;8;21;615800
2026-04;8;23;675400
2026-04;8;24;700900
2026-04;9;1;158400
2026-04;9;2;109800
2026-04;9;4;122500
2026-04;9;5;129700
2026-04;9;7;140400
2026-04;9;8;145900
2026-04;9;10;170900
2026-04;9;11;183500
2026-04;9;13;133900
2026-04;9;16;154800
2026-04;9;17;160800
2026-04;9;19;760100
2026-04;9;20;817600
2026-04;9;22;605400
2026-04;9;23;637500
2026-04;9;25;707100
2026-04;10;1;138500
2026-04;10;3;162400
2026-04;10;4;174500
2026-04;10;6;127400
2026-04;10;7;134300
2026-04;10;9;147700
2026-04;10;10;153400
2026-04;10;12;172800
2026-04;10;15;137900
2026-04;10;16;145300
2026-04;10;18;161200
2026-04;10;19;702900
2026-04;10;21;755600
2026-04;10;22;819200
2026-04;10;24;942500
2026-04;10;25;650500
2026-04;11;2;139500
2026-04;11;3;145000
2026-04;11;5;163600
2026-04;11;6;176100
2026-04;11;8;130600
2026-04;11;9;137700
2026-04;11;11;153100
2026-04;11;14;171000
2026-04;11;15;185500
2026-04;11;17;213600
2026-04;11;18;147400
2026-04;11;20;684900
2026-04;11;21;722300
2026-04;11;23;776200
2026-04;11;24;803800
2026-04;12;1;122900
2026-04;12;2;129600
2026-04;12;4;144100
2026-04;12;5;149800
2026-04;12;7;161300
2026-04;12;8;175100
2026-04;12;10;201700
2026-04;12;13;154200
2026-04;12;14;162800
2026-04;12;16;175000
2026-04;12;17;181300
2026-04;12;19;886200
2026-04;12;20;948400
2026-04;12;22;688100
2026-04;12;23;722400
2026-04;12;25;788900
2026-04;13;1;164300
2026-04;13;3;189500
2026-04;13;4;131000
2026-04;13;6;145100
2026-04;13;7;153200
2026-04;13;9;164800
2026-04;13;12;199000
2026-04;13;13;213100
2026-04;13;15;154700
2026-04;13;16;162500
2026-04;13;18;177500
2026-04;13;19;772200
2026-04;13;21;865400
2026-04;13;22;928900
2026-04;13;24;684700
2026-04;13;25;719600
2026-04;14;2;154800
2026-04;14;3;160500
2026-04;14;5;187200
2026-04;14;6;200500
2026-04;14;8;145600
2026-04;14;11;167400
2026-04;14;12;173400
2026-04;14;14;194400
2026-04;14;15;208700
2026-04;14;17;154000
2026-04;14;18;161900
2026-04;14;20;751700
2026-04;14;21;778600
2026-04;14;23;833600
2026-04;14;24;902000
2026-04;15;1;137200
2026-04;15;2;144200
2026-04;15;4;157800
2026-04;15;5;163600
2026-04;15;7;183600
2026-04;15;10;145500
2026-04;15;11;153000
2026-04;15;13;169300
2026-04;15;14;175400
2026-04;15;16;187900
2026-04;15;17;203400
2026-04;15;19;979700
2026-04;15;20;675100
2026-04;15;22;743800
2026-04;15;23;783100
2026-04;15;25;838500
2026-05;1;3;52500
2026-05;1;5;60100
2026-05;1;6;64400
2026-05;1;8;71300
2026-05;1;9;74900
2026-05;1;11;89500
2026-05;1;12;97000
2026-05;1;14;72000
2026-05;1;15;76500
2026-05;1;17;85400
2026-05;1;18;89400
2026-05;1;20;512600
2026-05;1;23;437200
2026-05;1;24;459600
2026-05;2;2;71000
2026-05;2;4;85200
2026-05;2;5;92500
2026-05;2;7;68900
2026-05;2;8;73300
2026-05;2;10;82000
2026-05;2;11;85900
2026-05;2;13;98300
2026-05;2;14;106700
2026-05;2;16;80200
2026-05;2;17;85100
2026-05;2;19;402100
2026-05;2;22;457000
2026-05;2;23;498300
2026-05;2;25;579700
2026-05;3;1;70000
2026-05;3;3;78600
2026-05;3;4;82400
2026-05;3;6;94600
2026-05;3;7;102800
2026-05;3;9;77500
2026-05;3;10;82300
2026-05;3;12;92800
2026-05;3;13;97000
2026-05;3;15;105900
2026-05;3;16;115500
2026-05;3;18;134600
2026-05;3;21;439100
2026-05;3;22;465500
2026-05;3;24;505400
2026-05;3;25;525900
2026-05;4;2;74500
2026-05;4;3;79200
2026-05;4;5;89500
2026-05;4;6;93700
2026-05;4;8;102400
2026-05;4;9;112000
2026-05;4;11;130800
2026-05;4;12;90900
2026-05;4;14;101800
2026-05;4;15;108100
2026-05;4;17;117500
2026-05;4;20;604300
2026-05;4;21;649900
2026-05;4;23;476000
2026-05;4;24;502000
2026-05;5;1;98500
2026-05;5;2;107700
2026-05;5;4;126100
2026-05;5;5;87700
2026-05;5;7;98500
2026-05;5;8;104700
2026-05;5;10;114000
2026-05;5;11;118800
2026-05;5;13;139900
2026-05;5;14;150700
2026-05;5;16;110500
2026-05;5;19;540400
2026-05;5;20;562300
2026-05;5;22;635700
2026-05;5;23;685200
2026-05;5;25;509300
2026-05;6;1;100500
2026-05;6;3;109700
2026-05;6;4;114400
2026-05;6;6;135100
2026-05;6;7;145400
2026-05;6;9;106900
2026-05;6;10;112900
2026-05;6;12;124700
2026-05;6;13;129800
2026-05;6;15;147100
2026-05;6;18;118000
2026-05;6;19;523200
2026-05;6;21;583200
2026-05;6;22;606500
2026-05;6;24;654300
2026-05;6;25;710500
2026-05;7;2;102300
2026-05;7;3;108200
2026-05;7;5;119700
2026-05;7;6;124700
2026-05;7;8;141500
2026-05;7;9;152700
2026-05;7;11;113800
2026-05;7;12;120200
2026-05;7;14;134200
2026-05;7;17;150800
2026-05;7;18;163900
2026-05;7;20;795100
2026-05;7;21;549900
2026-05;7;23;610300
2026-05;7;24;644700
2026-05;8;1;134700
2026-05;8;2;145500
2026-05;8;4;108600
2026-05;8;5;114800
2026-05;8;7;128200
2026-05;8;8;133500
2026-05;8;10;144400
2026-05;8;11;157000
2026-05;8;13;181700
2026-05;8;16;139700
2026-05;8;17;147600
2026-05;8;19;669200
2026-05;8;20;694400
2026-05;8;22;810600
2026-05;8;23;868900
2026-05;8;25;632200
2026-05;9;1;126600
2026-05;9;3;137000
2026-05;9;4;149100
2026-05;9;6;172700
2026-05;9;7;119600
2026-05;9;9;133000
2026-05;9;10;140700
2026-05;9;12;152000
2026-05;9;15;184300
2026-05;9;16;197700
2026-05;9;18;144000
2026-05;9;19;636000
2026-05;9;21;697100
2026-05;9;22;723100
2026-05;9;24;812600
2026-05;9;25;873300
2026-05;10;2;125500
2026-05;10;3;132800
2026-05;10;5;143600
2026-05;10;6;149100
2026-05;10;8;174500
2026-05;10;9;187200
2026-05;10;11;136500
2026-05;10;14;157600
2026-05;10;15;163500
2026-05;10;17;183900
2026-05;10;18;197800
2026-05;10;20;614300
2026-05;10;21;646600
2026-05;10;23;716700
2026-05;10;24;743400
2026-05;11;1;163900
2026-05;11;2;176000
2026-05;11;4;128400
2026-05;11;5;135200
2026-05;11;7;148500
2026-05;11;8;154100
2026-05;11;10;173500
2026-05;11;13;138200
2026-05;11;14;145500
2026-05;11;16;161400
2026-05;11;17;167500
2026-05;11;19;755500
2026-05;11;20;818700
2026-05;11;22;941300
2026-05;11;23;649400
2026-05;11;25;717200
2026-05;12;1;144500
2026-05;12;3;162800
2026-05;12;4;175300
2026-05;12;6;129900
2026-05;12;7;136800
2026-05;12;9;151900
2026-05;12;12;169500
2026-05;12;13;183700
2026-05;12;15;211400
2026-05;12;16;145900
2026-05;12;18;161300
2026-05;12;19;713800
2026-05;12;21;766600
2026-05;12;22;793600
2026-05;12;24;922400
2026-05;12;25;986500
2026-05;13;2;142500
2026-05;13;3;148000
2026-05;13;5;159300
2026-05;13;6;172700
2026-05;13;8;198800
2026-05;13;11;151900
2026-05;13;12;160100
2026-05;13;14;172100
2026-05;13;15;178200
2026-05;13;17;207200
2026-05;13;18;221800
2026-05;13;20;675100
2026-05;13;21;708600
2026-05;13;23;773200
2026-05;13;24;800500
2026-05;14;1;187100
2026-05;14;2;129300
2026-05;14;4;143000
2026-05;14;5;150900
2026-05;14;7;162300
2026-05;14;10;195600
2026-05;14;11;209400
2026-05;14;13;151900
2026-05;14;14;159500
2026-05;14;16;174100
2026-05;14;17;180300
2026-05;14;19;848300
2026-05;14;20;910200
2026-05;14;22;670500
2026-05;14;23;704500
2026-05;14;25;777900
2026-05;15;1;159200
2026-05;15;3;185400
2026-05;15;4;198500
2026-05;15;6;144100
2026-05;15;9;165400
2026-05;15;10;171300
2026-05;15;12;192000
2026-05;15;13;206000
2026-05;15;15;151900
2026-05;15;16;159600
2026-05;15;18;176300
2026-05;15;19;766800
2026-05;15;21;820500
2026-05;15;22;887600
2026-05;15;24;1016900
2026-05;15;25;700400
2026-06;1;2;62800
2026-06;1;4;69700
2026-06;1;5;76700
2026-06;1;7;90800
2026-06;1;8;63600
2026-06;1;10;72100
2026-06;1;11;76900
2026-06;1;13;84700
2026-06;1;14;88600
2026-06;1;16;105200
2026-06;1;17;113700
2026-06;1;19;352600
2026-06;1;22;414700
2026-06;1;23;432900
2026-06;1;25;492400
2026-06;2;1;60400
2026-06;2;3;68700
2026-06;2;4;73500
2026-06;2;6;81100
2026-06;2;7;85100
2026-06;2;9;101300
2026-06;2;10;109500
2026-06;2;12;81200
2026-06;2;13;86000
2026-06;2;15;95700
2026-06;2;16;100100
2026-06;2;18;114000
2026-06;2;21;387900
2026-06;2;22;410600
2026-06;2;24;460200
2026-06;2;25;479800
2026-06;3;2;97000
2026-06;3;3;105100
2026-06;3;5;78000
2026-06;3;6;82900
2026-06;3;8;92400
2026-06;3;9;96700
2026-06;3;11;110400
2026-06;3;12;119600
2026-06;3;14;89700
2026-06;3;15;95000
2026-06;3;17;106700
2026-06;3;20;508100
2026-06;3;21;553500
2026-06;3;23;642900
2026-06;3;24;445700
2026-06;4;1;88600
2026-06;4;2;92700
2026-06;4;4;106200
2026-06;4;5;115200
2026-06;4;7;86600
2026-06;4;8;91800
2026-06;4;10;103300
2026-06;4;11;108000
2026-06;4;13;117500
2026-06;4;14;128000
2026-06;4;16;148900
2026-06;4;19;484500
2026-06;4;20;513300
2026-06;4;22;556400
2026-06;4;23;578600
2026-06;4;25;678400
2026-06;5;1;87900
2026-06;5;3;99100
2026-06;5;4;103700
2026-06;5;6;113000
2026-06;5;7;123300
2026-06;5;9;143800
2026-06;5;10;99800
2026-06;5;12;111600
2026-06;5;13;118300
2026-06;5;15;128400
2026-06;5;18;157000
2026-06;5;19;708200
2026-06;5;21;517900
2026-06;5;22;545900
2026-06;5;24;600700
2026-06;5;25;624200
2026-06;6;2;137200
2026-06;6;3;95400
2026-06;6;5;106900
2026-06;6;6;113400
2026-06;6;8;123300
2026-06;6;9;128400
2026-06;6;11;151000
2026-06;6;12;162400
2026-06;6;14;118900
2026-06;6;17;138200
2026-06;6;18;143700
2026-06;6;20;681400
2026-06;6;21;734000
2026-06;6;23;544800
2026-06;6;24;574500
2026-06;7;1;117200
2026-06;7;2;122200
2026-06;7;4;143900
2026-06;7;5;154900
2026-06;7;7;113600
2026-06;7;8;119900
2026-06;7;10;132100
2026-06;7;11;137500
2026-06;7;13;155500
2026-06;7;16;124500
2026-06;7;17;131400
2026-06;7;19;614400
2026-06;7;20;638600
2026-06;7;22;688200
2026-06;7;23;746900
2026-06;7;25;861500
2026-06;8;1;113300
2026-06;8;3;125200
2026-06;8;4;130400
2026-06;8;6;147500
2026-06;8;7;159100
2026-06;8;9;118400
2026-06;8;10;125000
2026-06;8;12;139300
2026-06;8;15;156300
2026-06;8;16;169700
2026-06;8;18;195900
2026-06;8;19;568900
2026-06;8;21;630600
2026-06;8;22;665800
2026-06;8;24;717200
2026-06;8;25;743400
2026-06;9;2;111500
2026-06;9;3;117800
2026-06;9;5;131400
2026-06;9;6;136800
2026-06;9;8;147800
2026-06;9;9;160500
2026-06;9;11;185500
2026-06;9;14;142400
2026-06;9;15;150400
2026-06;9;17;162100
2026-06;9;18;168100
2026-06;9;20;823600
2026-06;9;21;882400
2026-06;9;23;641400
2026-06;9;24;674200
2026-06;10;1;138600
2026-06;10;2;150600
2026-06;10;4;174300
2026-06;10;5;120600
2026-06;10;7;133900
2026-06;10;8;141600
2026-06;10;10;152800
2026-06;10;13;185000
2026-06;10;14;198300
2026-06;10;16;144300
2026-06;10;17;151800
2026-06;10;19;697800
2026-06;10;20;723500
2026-06;10;22;812400
2026-06;10;23;872700
2026-06;10;25;644600
2026-06;11;1;132500
2026-06;11;3;143200
2026-06;11;4;148600
2026-06;11;6;173700
2026-06;11;7;186200
2026-06;11;9;135600
2026-06;11;12;156300
2026-06;11;13;162200
2026-06;11;15;182200
2026-06;11;16;195900
2026-06;11;18;144700
2026-06;11;19;639700
2026-06;11;21;708500
2026-06;11;22;734600
2026-06;11;24;787800
2026-06;11;25;853100
2026-06;12;2;127100
2026-06;12;3;133700
2026-06;12;5;146800
2026-06;12;6;152300
2026-06;12;8;171200
2026-06;12;11;136200
2026-06;12;12;143400
2026-06;12;14;158900
2026-06;12;15;164800
2026-06;12;17;176800
2026-06;12;18;191600
2026-06;12;20;924500
2026-06;12;21;637500
2026-06;12;23;703500
2026-06;12;24;741300
2026-06;13;1;160900
2026-06;13;2;173100
2026-06;13;4;128100
2026-06;13;5;135000
2026-06;13;7;149700
2026-06;13;10;166800
2026-06;13;11;180800
2026-06;13;13;207800
2026-06;13;14;143400
2026-06;13;16;158400
2026-06;13;17;166800
2026-06;13;19;752100
2026-06;13;20;778300
2026-06;13;22;904000
2026-06;13;23;966500
2026-06;13;25;699800
2026-06;14;1;146900
2026-06;14;3;157900
2026-06;14;4;171100
2026-06;14;6;196900
2026-06;14;9;150200
2026-06;14;10;158300
2026-06;14;12;170000
2026-06;14;13;176000
2026-06;14;15;204600
2026-06;14;16;218700
2026-06;14;18;158500
2026-06;14;19;698400
2026-06;14;21;761800
2026-06;14;22;788300
2026-06;14;24;881900
2026-06;14;25;945700
2026-06;15;2;143300
2026-06;15;3;151100
2026-06;15;5;162400
2026-06;15;8;195500
2026-06;15;9;209200
2026-06;15;11;151700
2026-06;15;12;159200
2026-06;15;14;173700
2026-06;15;15;179800
2026-06;15;17;201300
2026-06;15;18;215900
2026-06;15;20;667700
2026-06;15;21;701300
2026-06;15;23;774000
2026-06;15;24;801100
2026-07;1;1;77600
2026-07;1;3;59300
2026-07;1;4;63400
2026-07;1;6;72300
2026-07;1;7;76000
2026-07;1;9;83700
2026-07;1;10;91700
2026-07;1;12;107900
2026-07;1;13;75300
2026-07;1;15;84800
2026-07;1;16;90300
2026-07;1;18;98700
2026-07;1;21;511600
2026-07;1;22;551500
2026-07;1;24;405700
2026-07;1;25;428800
2026-07;2;2;79700
2026-07;2;3;87600
2026-07;2;5;103300
2026-07;2;6;72200
2026-07;2;8;81700
2026-07;2;9;87000
2026-07;2;11;95400
2026-07;2;12;99700
2026-07;2;14;118000
2026-07;2;15;127400
2026-07;2;17;93900
2026-07;2;20;462300
2026-07;2;21;482100
2026-07;2;23;547200
2026-07;2;24;591000
2026-07;3;1;77800
2026-07;3;2;83100
2026-07;3;4;91400
2026-07;3;5;95600
2026-07;3;7;113500
2026-07;3;8;122700
2026-07;3;10;90700
2026-07;3;11;96000
2026-07;3;13;106600
2026-07;3;14;111200
2026-07;3;16;126400
2026-07;3;19;429100
2026-07;3;20;453900
2026-07;3;22;507700
2026-07;3;23;528900
2026-07;3;25;572700
2026-07;4;1;117100
2026-07;4;3;86600
2026-07;4;4;91900
2026-07;4;6;102300
2026-07;4;7;106800
2026-07;4;9;121700
2026-07;4;10;131700
2026-07;4;12;98600
2026-07;4;13;104400
2026-07;4;15;117000
2026-07;4;18;132200
2026-07;4;19;604500
2026-07;4;21;700900
2026-07;4;22;485600
2026-07;4;24;540500
2026-07;4;25;571800
2026-07;5;2;115900
2026-07;5;3;125500
2026-07;5;5;94200
2026-07;5;6;99800
2026-07;5;8;112000
2026-07;5;9;116900
2026-07;5;11;127000
2026-07;5;12;138300
2026-07;5;14;160700
2026-07;5;17;124200
2026-07;5;18;131400
2026-07;5;20;597400
2026-07;5;21;620800
2026-07;5;23;727000
2026-07;5;24;780300
2026-07;6;1;106200
2026-07;6;2;110900
2026-07;6;4;120700
2026-07;6;5;131600
2026-07;6;7;153100
2026-07;6;8;106200
2026-07;6;10;118500
2026-07;6;11;125500
2026-07;6;13;136100
2026-07;6;16;165900
2026-07;6;17;178200
2026-07;6;19;546600
2026-07;6;20;575800
2026-07;6;22;632700
2026-07;6;23;657200
2026-07;6;25;740400
2026-07;7;1;100200
2026-07;7;3;112000
2026-07;7;4;118700
2026-07;7;6;128900
2026-07;7;7;134200
2026-07;7;9;157400
2026-07;7;10;169200
2026-07;7;12;123800
2026-07;7;15;143500
2026-07;7;16;149100
2026-07;7;18;168200
2026-07;7;19;760400
2026-07;7;21;563800
2026-07;7;22;594200
2026-07;7;24;660200
2026-07;7;25;685500
2026-07;8;2;148000
2026-07;8;3;159100
2026-07;8;5;116500
2026-07;8;6;122900
2026-07;8;8;135400
2026-07;8;9;140800
2026-07;8;11;159000
2026-07;8;14;127100
2026-07;8;15;134100
2026-07;8;17;149100
2026-07;8;18;154800
2026-07;8;20;700200
2026-07;8;21;759600
2026-07;8;23;875200
2026-07;8;24;604400
2026-07;9;1;126800
2026-07;9;2;131900
2026-07;9;4;149100
2026-07;9;5;160800
2026-07;9;7;119500
2026-07;9;8;126000
2026-07;9;10;140300
2026-07;9;13;157100
2026-07;9;14;170600
2026-07;9;16;196700
2026-07;9;17;135900
2026-07;9;19;632000
2026-07;9;20;667000
2026-07;9;22;717800
2026-07;9;23;743700
2026-07;9;25;866100
2026-07;10;1;117800
2026-07;10;3;131200
2026-07;10;4;136500
2026-07;10;6;147200
2026-07;10;7;159900
2026-07;10;9;184600
2026-07;10;12;141500
2026-07;10;13;149400
2026-07;10;15;160900
2026-07;10;16;166800
2026-07;10;18;194300
2026-07;10;19;873900
2026-07;10;21;634800
2026-07;10;22;666900
2026-07;10;24;729100
2026-07;10;25;755400
2026-07;11;2;172700
2026-07;11;3;119500
2026-07;11;5;132600
2026-07;11;6;140100
2026-07;11;8;151000
2026-07;11;11;182700
2026-07;11;12;195700
2026-07;11;14;142200
2026-07;11;15;149500
2026-07;11;17;163500
2026-07;11;18;169500
2026-07;11;20;798700
2026-07;11;21;857600
2026-07;11;23;633000
2026-07;11;24;665500
2026-07;12;1;141700
2026-07;12;2;147000
2026-07;12;4;171600
2026-07;12;5;184000
2026-07;12;7;133800
2026-07;12;10;154100
2026-07;12;11;159700
2026-07;12;13;179400
2026-07;12;14;192700
2026-07;12;16;142300
2026-07;12;17;149600
2026-07;12;19;695800
2026-07;12;20;721100
2026-07;12;22;772900
2026-07;12;23;836600
2026-07;12;25;960000
2026-07;13;1;132900
2026-07;13;3;145700
2026-07;13;4;151100
2026-07;13;6;169800
2026-07;13;9;134800
2026-07;13;10;141900
2026-07;13;12;157100
2026-07;13;13;162900
2026-07;13;15;174700
2026-07;13;16;189200
2026-07;13;18;217200
2026-07;13;19;628900
2026-07;13;21;693700
2026-07;13;22;730600
2026-07;13;24;783100
2026-07;13;25;809900
2026-07;14;2;128600
2026-07;14;3;135300
2026-07;14;5;150000
2026-07;14;8;166900
2026-07;14;9;180800
2026-07;14;11;207600
2026-07;14;12;143300
2026-07;14;14;158100
2026-07;14;15;166500
2026-07;14;17;178600
2026-07;14;18;184800
2026-07;14;20;900800
2026-07;14;21;962900
2026-07;14;23;696800
2026-07;14;24;730700
2026-07;15;1;160700
2026-07;15;2;174200
2026-07;15;4;200200
2026-07;15;7;152500
2026-07;15;8;160700
2026-07;15;10;172500
2026-07;15;11;178500
2026-07;15;13;207300
2026-07;15;14;221600
2026-07;15;16;160500
2026-07;15;17;168300
2026-07;15;19;770600
2026-07;15;20;797300
2026-07;15;22;891500
2026-07;15;23;955700
2026-07;15;25;703000
2026-08;1;2;70800
2026-08;1;3;74600
2026-08;1;5;86100
2026-08;1;6;93800
2026-08;1;8;71000
2026-08;1;9;75600
2026-08;1;11;85700
2026-08;1;12;89700
2026-08;1;14;98200
2026-08;1;15;107400
2026-08;1;17;125600
2026-08;1;20;412000
2026-08;1;21;437500
2026-08;1;23;476300
2026-08;1;24;496400
2026-08;2;1;67500
2026-08;2;2;72000
2026-08;2;4;81800
2026-08;2;5;85900
2026-08;2;7;94300
2026-08;2;8;103200
2026-08;2;10;121000
2026-08;2;11;84200
2026-08;2;13;94700
2026-08;2;14;100700
2026-08;2;16;109900
2026-08;2;19;567400
2026-08;2;20;611100
2026-08;2;22;448700
2026-08;2;23;473800
2026-08;2;25;523200
2026-08;3;1;98000
2026-08;3;3;115300
2026-08;3;4;80400
2026-08;3;6;90600
2026-08;3;7;96400
2026-08;3;9;105500
2026-08;3;10;110000
2026-08;3;12;130100
2026-08;3;13;140200
2026-08;3;15;103100
2026-08;3;18;120600
2026-08;3;19;527500
2026-08;3;21;597900
2026-08;3;22;645100
2026-08;3;24;480500
2026-08;3;25;507500
2026-08;4;2;100200
2026-08;4;3;104600
2026-08;4;5;123900
2026-08;4;6;133700
2026-08;4;8;98500
2026-08;4;9;104300
2026-08;4;11;115500
2026-08;4;12;120500
2026-08;4;14;136800
2026-08;4;17;110200
2026-08;4;18;116400
2026-08;4;20;546200
2026-08;4;21;568600
2026-08;4;23;614700
2026-08;4;24;668200
2026-08;5;1;93200
2026-08;5;2;98700
2026-08;5;4;109500
2026-08;5;5;114300
2026-08;5;7;130000
2026-08;5;8;140500
2026-08;5;10;105000
2026-08;5;11;111000
2026-08;5;13;124200
2026-08;5;16;140000
2026-08;5;17;152300
2026-08;5;19;741000
2026-08;5;20;513000
2026-08;5;22;570300
2026-08;5;23;603000
2026-08;5;25;651200
2026-08;6;1;132200
2026-08;6;3;99000
2026-08;6;4;104800
2026-08;6;6;117400
2026-08;6;7;122400
2026-08;6;9;132700
2026-08;6;10;144400
2026-08;6;12;167500
2026-08;6;15;129200
2026-08;6;16;136600
2026-08;6;18;147700
2026-08;6;19;644200
2026-08;6;21;753400
2026-08;6;22;808200
2026-08;6;24;589000
2026-08;6;25;619800
2026-08;7;2;124500
2026-08;7;3;135600
2026-08;7;5;157500
2026-08;7;6;109100
2026-08;7;8;121600
2026-08;7;9;128800
2026-08;7;11;139400
2026-08;7;14;169600
2026-08;7;15;182100
2026-08;7;17;132800
2026-08;7;18;139800
2026-08;7;20;644600
2026-08;7;21;669100
2026-08;7;23;753100
2026-08;7;24;809900
2026-08;8;1;113700
2026-08;8;2;120500
2026-08;8;4;130600
2026-08;8;5;135700
2026-08;8;7;159100
2026-08;8;8;170900
2026-08;8;10;124900
2026-08;8;13;144500
2026-08;8;14;150000
2026-08;8;16;169000
2026-08;8;17;181800
2026-08;8;19;565800
2026-08;8;20;596100
2026-08;8;22;661500
2026-08;8;23;686600
2026-08;8;25;737900
2026-08;9;1;159500
2026-08;9;3;116600
2026-08;9;4;122900
2026-08;9;6;135200
2026-08;9;7;140500
2026-08;9;9;158500
2026-08;9;12;126500
2026-08;9;13;133300
2026-08;9;15;148100
2026-08;9;16;153700
2026-08;9;18;165300
2026-08;9;19;753200
2026-08;9;21;867000
2026-08;9;22;598500
2026-08;9;24;661800
2026-08;9;25;697800
2026-08;10;2;148100
2026-08;10;3;159500
2026-08;10;5;118400
2026-08;10;6;124900
2026-08;10;8;138800
2026-08;10;11;155200
2026-08;10;12;168400
2026-08;10;14;194000
2026-08;10;15;134000
2026-08;10;17;148200
2026-08;10;18;156400
2026-08;10;20;706400
2026-08;10;21;731600
2026-08;10;23;851300
2026-08;10;24;911000
2026-08;11;1;130100
2026-08;11;2;135200
2026-08;11;4;145800
2026-08;11;5;158100
2026-08;11;7;182400
2026-08;11;10;139600
2026-08;11;11;147200
2026-08;11;13;158500
2026-08;11;14;164200
2026-08;11;16;191200
2026-08;11;17;204800
2026-08;11;19;624000
2026-08;11;20;655300
2026-08;11;22;715900
2026-08;11;23;741400
2026-08;11;25;830800
2026-08;12;1;118900
2026-08;12;3;131800
2026-08;12;4;139100
2026-08;12;6;149800
2026-08;12;9;181000
2026-08;12;10;193800
2026-08;12;12;140800
2026-08;12;13;147900
2026-08;12;15;161700
2026-08;12;16;167500
2026-08;12;18;187800
2026-08;12;19;846800
2026-08;12;21;624500
2026-08;12;22;656500
2026-08;12;24;725600
2026-08;12;25;751500
2026-08;13;2;172300
2026-08;13;3;184600
2026-08;13;5;134300
2026-08;13;8;154300
2026-08;13;9;159900
2026-08;13;11;179400
2026-08;13;12;192700
2026-08;13;14;142200
2026-08;13;15;149600
2026-08;13;17;165400
2026-08;13;18;171300
2026-08;13;20;770800
2026-08;13;21;834200
2026-08;13;23;956500
2026-08;13;24;659000
2026-08;14;1;148500
2026-08;14;2;153900
2026-08;14;4;172800
2026-08;14;7;137100
2026-08;14;8;144200
2026-08;14;10;159600
2026-08;14;11;165400
2026-08;14;13;177200
2026-08;14;14;191900
2026-08;14;16;220100
2026-08;14;17;151700
2026-08;14;19;702300
2026-08;14;20;739500
2026-08;14;22;792200
2026-08;14;23;819100
2026-08;14;25;949700
2026-08;15;1;140200
2026-08;15;3;155300
2026-08;15;6;172600
2026-08;15;7;186900
2026-08;15;9;214600
2026-08;15;10;148000
2026-08;15;12;163200
2026-08;15;13;171900
2026-08;15;15;184200
2026-08;15;16;190500
2026-08;15;18;221000
2026-08;15;19;1165200
2026-08;15;21;893800
2026-08;15;22;930100
2026-08;15;24;1000200
2026-08;15;25;1029700
2026-09;1;1;87100
2026-09;1;2;94800
2026-09;1;4;70700
2026-09;1;5;75300
2026-09;1;7;84500
2026-09;1;8;88500
2026-09;1;10;101600
2026-09;1;11;110300
2026-09;1;13;83100
2026-09;1;14;88200
2026-09;1;16;99300
2026-09;1;19;475200
2026-09;1;20;518400
2026-09;1;22;603800
2026-09;1;23;419200
2026-09;1;25;468400
2026-09;2;1;83800
2026-09;2;3;96400
2026-09;2;4;104800
2026-09;2;6;79200
2026-09;2;7;84200
2026-09;2;9;95100
2026-09;2;10;99500
2026-09;2;12;108600
2026-09;2;13;118600
2026-09;2;15;138500
2026-09;2;18;107700
2026-09;2;19;479900
2026-09;2;21;521600
2026-09;2;22;543100
2026-09;2;24;638200
2026-09;2;25;686200
2026-09;3;2;90000
2026-09;3;3;94300
2026-09;3;5;103100
2026-09;3;6;112800
2026-09;3;8;131900
2026-09;3;9;91800
2026-09;3;11;103000
2026-09;3;12;109300
